,ImageID,Gephyrin Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
3,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,34.0,8.0,A1, AB7927,M,CTRL,42
4,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,65.0,10.0,A1, AB7927,M,CTRL,42
5,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,88.0,12.0,A1, AB7927,M,CTRL,42
6,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,52.0,14.0,A1, AB7927,M,CTRL,42
7,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,104.0,16.0,A1, AB7927,M,CTRL,42
8,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,96.0,18.0,A1, AB7927,M,CTRL,42
9,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,122.0,20.0,A1, AB7927,M,CTRL,42
10,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,119.0,22.0,A1, AB7927,M,CTRL,42
11,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,152.0,24.0,A1, AB7927,M,CTRL,42
12,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,146.0,26.0,A1, AB7927,M,CTRL,42
13,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,102.0,28.0,A1, AB7927,M,CTRL,42
14,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,127.0,30.0,A1, AB7927,M,CTRL,42
15,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,159.0,32.0,A1, AB7927,M,CTRL,42
16,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,166.0,34.0,A1, AB7927,M,CTRL,42
17,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,149.0,36.0,A1, AB7927,M,CTRL,42
18,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,160.0,38.0,A1, AB7927,M,CTRL,42
19,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,117.0,40.0,A1, AB7927,M,CTRL,42
20,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,132.0,42.0,A1, AB7927,M,CTRL,42
21,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,101.0,44.0,A1, AB7927,M,CTRL,42
22,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,125.0,46.0,A1, AB7927,M,CTRL,42
23,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,95.0,48.0,A1, AB7927,M,CTRL,42
24,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,118.0,50.0,A1, AB7927,M,CTRL,42
25,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,124.0,52.0,A1, AB7927,M,CTRL,42
26,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,115.0,54.0,A1, AB7927,M,CTRL,42
27,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,67.0,56.0,A1, AB7927,M,CTRL,42
28,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,109.0,58.0,A1, AB7927,M,CTRL,42
29,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,107.0,60.0,A1, AB7927,M,CTRL,42
30,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,96.0,62.0,A1, AB7927,M,CTRL,42
31,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,109.0,64.0,A1, AB7927,M,CTRL,42
32,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,89.0,66.0,A1, AB7927,M,CTRL,42
33,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,100.0,68.0,A1, AB7927,M,CTRL,42
34,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,88.0,70.0,A1, AB7927,M,CTRL,42
35,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,100.0,72.0,A1, AB7927,M,CTRL,42
36,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,97.0,74.0,A1, AB7927,M,CTRL,42
37,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,100.0,76.0,A1, AB7927,M,CTRL,42
38,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,115.0,78.0,A1, AB7927,M,CTRL,42
39,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,109.0,80.0,A1, AB7927,M,CTRL,42
40,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,124.0,82.0,A1, AB7927,M,CTRL,42
41,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,73.0,84.0,A1, AB7927,M,CTRL,42
42,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,102.0,86.0,A1, AB7927,M,CTRL,42
43,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,111.0,88.0,A1, AB7927,M,CTRL,42
44,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,98.0,90.0,A1, AB7927,M,CTRL,42
45,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,103.0,92.0,A1, AB7927,M,CTRL,42
46,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,94.0,94.0,A1, AB7927,M,CTRL,42
47,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,95.0,96.0,A1, AB7927,M,CTRL,42
48,A1_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,79.0,98.0,A1, AB7927,M,CTRL,42
0,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,52.0,2.0,A1, AB7927,M,CTRL,42
1,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,71.0,4.0,A1, AB7927,M,CTRL,42
2,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,80.0,6.0,A1, AB7927,M,CTRL,42
3,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,85.0,8.0,A1, AB7927,M,CTRL,42
4,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,102.0,10.0,A1, AB7927,M,CTRL,42
5,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,137.0,12.0,A1, AB7927,M,CTRL,42
6,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,119.0,14.0,A1, AB7927,M,CTRL,42
7,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,159.0,16.0,A1, AB7927,M,CTRL,42
8,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,156.0,18.0,A1, AB7927,M,CTRL,42
9,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,197.0,20.0,A1, AB7927,M,CTRL,42
10,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,183.0,22.0,A1, AB7927,M,CTRL,42
11,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,190.0,24.0,A1, AB7927,M,CTRL,42
12,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,157.0,26.0,A1, AB7927,M,CTRL,42
13,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,141.0,28.0,A1, AB7927,M,CTRL,42
14,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,144.0,30.0,A1, AB7927,M,CTRL,42
15,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,126.0,32.0,A1, AB7927,M,CTRL,42
16,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,169.0,34.0,A1, AB7927,M,CTRL,42
17,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,154.0,36.0,A1, AB7927,M,CTRL,42
18,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,147.0,38.0,A1, AB7927,M,CTRL,42
19,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,156.0,40.0,A1, AB7927,M,CTRL,42
20,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,128.0,42.0,A1, AB7927,M,CTRL,42
21,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,144.0,44.0,A1, AB7927,M,CTRL,42
22,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,140.0,46.0,A1, AB7927,M,CTRL,42
23,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,134.0,48.0,A1, AB7927,M,CTRL,42
24,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,140.0,50.0,A1, AB7927,M,CTRL,42
25,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,135.0,52.0,A1, AB7927,M,CTRL,42
26,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,145.0,54.0,A1, AB7927,M,CTRL,42
27,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,119.0,56.0,A1, AB7927,M,CTRL,42
28,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,123.0,58.0,A1, AB7927,M,CTRL,42
29,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,113.0,60.0,A1, AB7927,M,CTRL,42
30,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,80.0,62.0,A1, AB7927,M,CTRL,42
31,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,113.0,64.0,A1, AB7927,M,CTRL,42
32,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,101.0,66.0,A1, AB7927,M,CTRL,42
33,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,132.0,68.0,A1, AB7927,M,CTRL,42
34,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,125.0,70.0,A1, AB7927,M,CTRL,42
35,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,119.0,72.0,A1, AB7927,M,CTRL,42
36,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,123.0,74.0,A1, AB7927,M,CTRL,42
37,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,133.0,76.0,A1, AB7927,M,CTRL,42
38,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,129.0,78.0,A1, AB7927,M,CTRL,42
39,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,122.0,80.0,A1, AB7927,M,CTRL,42
40,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,146.0,82.0,A1, AB7927,M,CTRL,42
41,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,100.0,84.0,A1, AB7927,M,CTRL,42
42,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,146.0,86.0,A1, AB7927,M,CTRL,42
43,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,116.0,88.0,A1, AB7927,M,CTRL,42
44,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,127.0,90.0,A1, AB7927,M,CTRL,42
45,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,99.0,92.0,A1, AB7927,M,CTRL,42
46,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,92.0,94.0,A1, AB7927,M,CTRL,42
47,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,104.0,96.0,A1, AB7927,M,CTRL,42
48,A1_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,87.0,98.0,A1, AB7927,M,CTRL,42
0,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,17.0,2.0,A2, AB7923,M,CTRL,42
1,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,3.0,4.0,A2, AB7923,M,CTRL,42
2,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,18.0,6.0,A2, AB7923,M,CTRL,42
3,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,25.0,8.0,A2, AB7923,M,CTRL,42
4,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,23.0,10.0,A2, AB7923,M,CTRL,42
5,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,44.0,12.0,A2, AB7923,M,CTRL,42
6,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,39.0,14.0,A2, AB7923,M,CTRL,42
7,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,85.0,16.0,A2, AB7923,M,CTRL,42
8,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,107.0,18.0,A2, AB7923,M,CTRL,42
9,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,108.0,20.0,A2, AB7923,M,CTRL,42
10,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,115.0,22.0,A2, AB7923,M,CTRL,42
11,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,121.0,24.0,A2, AB7923,M,CTRL,42
12,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,112.0,26.0,A2, AB7923,M,CTRL,42
13,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,65.0,28.0,A2, AB7923,M,CTRL,42
14,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,83.0,30.0,A2, AB7923,M,CTRL,42
15,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,90.0,32.0,A2, AB7923,M,CTRL,42
16,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,78.0,34.0,A2, AB7923,M,CTRL,42
17,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,67.0,36.0,A2, AB7923,M,CTRL,42
18,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,70.0,38.0,A2, AB7923,M,CTRL,42
19,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,50.0,40.0,A2, AB7923,M,CTRL,42
20,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,40.0,42.0,A2, AB7923,M,CTRL,42
21,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,77.0,44.0,A2, AB7923,M,CTRL,42
22,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,79.0,46.0,A2, AB7923,M,CTRL,42
23,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,80.0,48.0,A2, AB7923,M,CTRL,42
24,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,62.0,50.0,A2, AB7923,M,CTRL,42
25,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,63.0,52.0,A2, AB7923,M,CTRL,42
26,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,51.0,54.0,A2, AB7923,M,CTRL,42
27,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,52.0,56.0,A2, AB7923,M,CTRL,42
28,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,66.0,58.0,A2, AB7923,M,CTRL,42
29,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,46.0,60.0,A2, AB7923,M,CTRL,42
30,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,41.0,62.0,A2, AB7923,M,CTRL,42
31,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,49.0,64.0,A2, AB7923,M,CTRL,42
32,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,65.0,66.0,A2, AB7923,M,CTRL,42
33,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,48.0,68.0,A2, AB7923,M,CTRL,42
34,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,39.0,70.0,A2, AB7923,M,CTRL,42
35,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,39.0,72.0,A2, AB7923,M,CTRL,42
36,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,52.0,74.0,A2, AB7923,M,CTRL,42
37,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,54.0,76.0,A2, AB7923,M,CTRL,42
38,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,40.0,78.0,A2, AB7923,M,CTRL,42
39,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,51.0,80.0,A2, AB7923,M,CTRL,42
40,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,48.0,82.0,A2, AB7923,M,CTRL,42
41,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,35.0,84.0,A2, AB7923,M,CTRL,42
42,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,44.0,86.0,A2, AB7923,M,CTRL,42
43,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,61.0,88.0,A2, AB7923,M,CTRL,42
44,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,32.0,90.0,A2, AB7923,M,CTRL,42
45,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,48.0,92.0,A2, AB7923,M,CTRL,42
46,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,43.0,94.0,A2, AB7923,M,CTRL,42
47,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,30.0,96.0,A2, AB7923,M,CTRL,42
48,A2_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,30.0,98.0,A2, AB7923,M,CTRL,42
0,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,11.0,2.0,A2, AB7923,M,CTRL,42
1,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,12.0,4.0,A2, AB7923,M,CTRL,42
2,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,15.0,6.0,A2, AB7923,M,CTRL,42
3,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,21.0,8.0,A2, AB7923,M,CTRL,42
4,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,20.0,10.0,A2, AB7923,M,CTRL,42
5,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,16.0,12.0,A2, AB7923,M,CTRL,42
6,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,28.0,14.0,A2, AB7923,M,CTRL,42
7,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,37.0,16.0,A2, AB7923,M,CTRL,42
8,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,64.0,18.0,A2, AB7923,M,CTRL,42
9,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,74.0,20.0,A2, AB7923,M,CTRL,42
10,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,82.0,22.0,A2, AB7923,M,CTRL,42
11,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,88.0,24.0,A2, AB7923,M,CTRL,42
12,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,103.0,26.0,A2, AB7923,M,CTRL,42
13,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,106.0,28.0,A2, AB7923,M,CTRL,42
14,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,120.0,30.0,A2, AB7923,M,CTRL,42
15,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,104.0,32.0,A2, AB7923,M,CTRL,42
16,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,86.0,34.0,A2, AB7923,M,CTRL,42
17,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,92.0,36.0,A2, AB7923,M,CTRL,42
18,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,92.0,38.0,A2, AB7923,M,CTRL,42
19,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,58.0,40.0,A2, AB7923,M,CTRL,42
20,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,42.0,42.0,A2, AB7923,M,CTRL,42
21,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,53.0,44.0,A2, AB7923,M,CTRL,42
22,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,61.0,46.0,A2, AB7923,M,CTRL,42
23,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,56.0,48.0,A2, AB7923,M,CTRL,42
24,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,73.0,50.0,A2, AB7923,M,CTRL,42
25,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,67.0,52.0,A2, AB7923,M,CTRL,42
26,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,94.0,54.0,A2, AB7923,M,CTRL,42
27,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,45.0,56.0,A2, AB7923,M,CTRL,42
28,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,60.0,58.0,A2, AB7923,M,CTRL,42
29,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,74.0,60.0,A2, AB7923,M,CTRL,42
30,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,58.0,62.0,A2, AB7923,M,CTRL,42
31,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,87.0,64.0,A2, AB7923,M,CTRL,42
32,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,59.0,66.0,A2, AB7923,M,CTRL,42
33,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,77.0,68.0,A2, AB7923,M,CTRL,42
34,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,52.0,70.0,A2, AB7923,M,CTRL,42
35,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,57.0,72.0,A2, AB7923,M,CTRL,42
36,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,53.0,74.0,A2, AB7923,M,CTRL,42
37,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,46.0,76.0,A2, AB7923,M,CTRL,42
38,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,69.0,78.0,A2, AB7923,M,CTRL,42
39,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,71.0,80.0,A2, AB7923,M,CTRL,42
40,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,68.0,82.0,A2, AB7923,M,CTRL,42
41,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,46.0,84.0,A2, AB7923,M,CTRL,42
42,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,64.0,86.0,A2, AB7923,M,CTRL,42
43,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,71.0,88.0,A2, AB7923,M,CTRL,42
44,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,61.0,90.0,A2, AB7923,M,CTRL,42
45,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,56.0,92.0,A2, AB7923,M,CTRL,42
46,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,67.0,94.0,A2, AB7923,M,CTRL,42
47,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,49.0,96.0,A2, AB7923,M,CTRL,42
48,A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,45.0,98.0,A2, AB7923,M,CTRL,42
0,A2_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,3.0,2.0,A2, AB7923,M,CTRL,42
1,A2_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,4.0,4.0,A2, AB7923,M,CTRL,42
2,A2_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,5.0,6.0,A2, AB7923,M,CTRL,42
3,A2_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,8.0,8.0,A2, AB7923,M,CTRL,42
4,A2_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,12.0,10.0,A2, AB7923,M,CTRL,42
5,A2_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,25.0,12.0,A2, AB7923,M,CTRL,42
