,ImageID,VGAT Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
12,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,309.0,26.0,A5, AB7924,F,CTRL,42
13,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,302.0,28.0,A5, AB7924,F,CTRL,42
14,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,289.0,30.0,A5, AB7924,F,CTRL,42
15,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,259.0,32.0,A5, AB7924,F,CTRL,42
16,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,234.0,34.0,A5, AB7924,F,CTRL,42
17,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,215.0,36.0,A5, AB7924,F,CTRL,42
18,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,243.0,38.0,A5, AB7924,F,CTRL,42
19,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,256.0,40.0,A5, AB7924,F,CTRL,42
20,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,217.0,42.0,A5, AB7924,F,CTRL,42
21,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,202.0,44.0,A5, AB7924,F,CTRL,42
22,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,229.0,46.0,A5, AB7924,F,CTRL,42
23,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,223.0,48.0,A5, AB7924,F,CTRL,42
24,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,267.0,50.0,A5, AB7924,F,CTRL,42
25,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,264.0,52.0,A5, AB7924,F,CTRL,42
26,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,229.0,54.0,A5, AB7924,F,CTRL,42
27,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,179.0,56.0,A5, AB7924,F,CTRL,42
28,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,240.0,58.0,A5, AB7924,F,CTRL,42
29,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,207.0,60.0,A5, AB7924,F,CTRL,42
30,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,219.0,62.0,A5, AB7924,F,CTRL,42
31,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,208.0,64.0,A5, AB7924,F,CTRL,42
32,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,218.0,66.0,A5, AB7924,F,CTRL,42
33,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,182.0,68.0,A5, AB7924,F,CTRL,42
34,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,138.0,70.0,A5, AB7924,F,CTRL,42
35,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,141.0,72.0,A5, AB7924,F,CTRL,42
36,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,110.0,74.0,A5, AB7924,F,CTRL,42
37,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,113.0,76.0,A5, AB7924,F,CTRL,42
38,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,118.0,78.0,A5, AB7924,F,CTRL,42
39,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,88.0,80.0,A5, AB7924,F,CTRL,42
40,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,118.0,82.0,A5, AB7924,F,CTRL,42
41,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,63.0,84.0,A5, AB7924,F,CTRL,42
42,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,52.0,86.0,A5, AB7924,F,CTRL,42
43,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,60.0,88.0,A5, AB7924,F,CTRL,42
44,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,61.0,90.0,A5, AB7924,F,CTRL,42
45,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,45.0,92.0,A5, AB7924,F,CTRL,42
46,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,30.0,94.0,A5, AB7924,F,CTRL,42
47,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,21.0,96.0,A5, AB7924,F,CTRL,42
48,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,11.0,98.0,A5, AB7924,F,CTRL,42
0,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,74.0,2.0,A5, AB7924,F,CTRL,42
1,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,116.0,4.0,A5, AB7924,F,CTRL,42
2,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,89.0,6.0,A5, AB7924,F,CTRL,42
3,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,59.0,8.0,A5, AB7924,F,CTRL,42
4,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,51.0,10.0,A5, AB7924,F,CTRL,42
5,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,62.0,12.0,A5, AB7924,F,CTRL,42
6,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,119.0,14.0,A5, AB7924,F,CTRL,42
7,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,268.0,16.0,A5, AB7924,F,CTRL,42
8,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,346.0,18.0,A5, AB7924,F,CTRL,42
9,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,337.0,20.0,A5, AB7924,F,CTRL,42
10,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,312.0,22.0,A5, AB7924,F,CTRL,42
11,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,297.0,24.0,A5, AB7924,F,CTRL,42
12,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,233.0,26.0,A5, AB7924,F,CTRL,42
13,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,260.0,28.0,A5, AB7924,F,CTRL,42
14,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,216.0,30.0,A5, AB7924,F,CTRL,42
15,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,220.0,32.0,A5, AB7924,F,CTRL,42
16,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,207.0,34.0,A5, AB7924,F,CTRL,42
17,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,205.0,36.0,A5, AB7924,F,CTRL,42
18,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,201.0,38.0,A5, AB7924,F,CTRL,42
19,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,217.0,40.0,A5, AB7924,F,CTRL,42
20,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,216.0,42.0,A5, AB7924,F,CTRL,42
21,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,245.0,44.0,A5, AB7924,F,CTRL,42
22,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,265.0,46.0,A5, AB7924,F,CTRL,42
23,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,266.0,48.0,A5, AB7924,F,CTRL,42
24,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,222.0,50.0,A5, AB7924,F,CTRL,42
25,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,262.0,52.0,A5, AB7924,F,CTRL,42
26,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,232.0,54.0,A5, AB7924,F,CTRL,42
27,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,170.0,56.0,A5, AB7924,F,CTRL,42
28,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,198.0,58.0,A5, AB7924,F,CTRL,42
29,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,236.0,60.0,A5, AB7924,F,CTRL,42
30,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,224.0,62.0,A5, AB7924,F,CTRL,42
31,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,220.0,64.0,A5, AB7924,F,CTRL,42
32,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,206.0,66.0,A5, AB7924,F,CTRL,42
33,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,232.0,68.0,A5, AB7924,F,CTRL,42
34,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,127.0,70.0,A5, AB7924,F,CTRL,42
35,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,125.0,72.0,A5, AB7924,F,CTRL,42
36,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,124.0,74.0,A5, AB7924,F,CTRL,42
37,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,145.0,76.0,A5, AB7924,F,CTRL,42
38,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,118.0,78.0,A5, AB7924,F,CTRL,42
39,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,98.0,80.0,A5, AB7924,F,CTRL,42
40,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,94.0,82.0,A5, AB7924,F,CTRL,42
41,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,79.0,84.0,A5, AB7924,F,CTRL,42
42,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,107.0,86.0,A5, AB7924,F,CTRL,42
43,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,113.0,88.0,A5, AB7924,F,CTRL,42
44,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,83.0,90.0,A5, AB7924,F,CTRL,42
45,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,80.0,92.0,A5, AB7924,F,CTRL,42
46,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,78.0,94.0,A5, AB7924,F,CTRL,42
47,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,56.0,96.0,A5, AB7924,F,CTRL,42
48,A5_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,33.0,98.0,A5, AB7924,F,CTRL,42
0,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,103.0,2.0,A5, AB7924,F,CTRL,42
1,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,165.0,4.0,A5, AB7924,F,CTRL,42
2,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,110.0,6.0,A5, AB7924,F,CTRL,42
3,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,59.0,8.0,A5, AB7924,F,CTRL,42
4,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,55.0,10.0,A5, AB7924,F,CTRL,42
5,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,59.0,12.0,A5, AB7924,F,CTRL,42
6,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,77.0,14.0,A5, AB7924,F,CTRL,42
7,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,153.0,16.0,A5, AB7924,F,CTRL,42
8,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,222.0,18.0,A5, AB7924,F,CTRL,42
9,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,323.0,20.0,A5, AB7924,F,CTRL,42
10,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,296.0,22.0,A5, AB7924,F,CTRL,42
11,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,351.0,24.0,A5, AB7924,F,CTRL,42
12,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,292.0,26.0,A5, AB7924,F,CTRL,42
13,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,218.0,28.0,A5, AB7924,F,CTRL,42
14,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,245.0,30.0,A5, AB7924,F,CTRL,42
15,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,224.0,32.0,A5, AB7924,F,CTRL,42
16,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,220.0,34.0,A5, AB7924,F,CTRL,42
17,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,207.0,36.0,A5, AB7924,F,CTRL,42
18,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,161.0,38.0,A5, AB7924,F,CTRL,42
19,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,201.0,40.0,A5, AB7924,F,CTRL,42
20,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,227.0,42.0,A5, AB7924,F,CTRL,42
21,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,246.0,44.0,A5, AB7924,F,CTRL,42
22,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,308.0,46.0,A5, AB7924,F,CTRL,42
23,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,283.0,48.0,A5, AB7924,F,CTRL,42
24,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,246.0,50.0,A5, AB7924,F,CTRL,42
25,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,244.0,52.0,A5, AB7924,F,CTRL,42
26,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,249.0,54.0,A5, AB7924,F,CTRL,42
27,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,234.0,56.0,A5, AB7924,F,CTRL,42
28,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,239.0,58.0,A5, AB7924,F,CTRL,42
29,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,220.0,60.0,A5, AB7924,F,CTRL,42
30,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,240.0,62.0,A5, AB7924,F,CTRL,42
31,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,238.0,64.0,A5, AB7924,F,CTRL,42
32,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,217.0,66.0,A5, AB7924,F,CTRL,42
33,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,215.0,68.0,A5, AB7924,F,CTRL,42
34,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,152.0,70.0,A5, AB7924,F,CTRL,42
35,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,180.0,72.0,A5, AB7924,F,CTRL,42
36,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,144.0,74.0,A5, AB7924,F,CTRL,42
37,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,108.0,76.0,A5, AB7924,F,CTRL,42
38,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,126.0,78.0,A5, AB7924,F,CTRL,42
39,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,128.0,80.0,A5, AB7924,F,CTRL,42
40,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,123.0,82.0,A5, AB7924,F,CTRL,42
41,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,108.0,84.0,A5, AB7924,F,CTRL,42
42,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,98.0,86.0,A5, AB7924,F,CTRL,42
43,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,104.0,88.0,A5, AB7924,F,CTRL,42
44,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,93.0,90.0,A5, AB7924,F,CTRL,42
45,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,63.0,92.0,A5, AB7924,F,CTRL,42
46,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,62.0,94.0,A5, AB7924,F,CTRL,42
47,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,56.0,96.0,A5, AB7924,F,CTRL,42
48,A5_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,62.0,98.0,A5, AB7924,F,CTRL,42
0,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,241.0,2.0,A6, AB7920,F,CTRL,42
1,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,223.0,4.0,A6, AB7920,F,CTRL,42
2,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,370.0,6.0,A6, AB7920,F,CTRL,42
3,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,290.0,8.0,A6, AB7920,F,CTRL,42
4,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,325.0,10.0,A6, AB7920,F,CTRL,42
5,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,307.0,12.0,A6, AB7920,F,CTRL,42
6,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,202.0,14.0,A6, AB7920,F,CTRL,42
7,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,136.0,16.0,A6, AB7920,F,CTRL,42
8,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,133.0,18.0,A6, AB7920,F,CTRL,42
9,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,184.0,20.0,A6, AB7920,F,CTRL,42
10,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,341.0,22.0,A6, AB7920,F,CTRL,42
11,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,378.0,24.0,A6, AB7920,F,CTRL,42
12,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,409.0,26.0,A6, AB7920,F,CTRL,42
13,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,409.0,28.0,A6, AB7920,F,CTRL,42
14,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,398.0,30.0,A6, AB7920,F,CTRL,42
15,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,419.0,32.0,A6, AB7920,F,CTRL,42
16,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,396.0,34.0,A6, AB7920,F,CTRL,42
17,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,381.0,36.0,A6, AB7920,F,CTRL,42
18,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,370.0,38.0,A6, AB7920,F,CTRL,42
19,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,348.0,40.0,A6, AB7920,F,CTRL,42
20,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,297.0,42.0,A6, AB7920,F,CTRL,42
21,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,333.0,44.0,A6, AB7920,F,CTRL,42
22,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,361.0,46.0,A6, AB7920,F,CTRL,42
23,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,366.0,48.0,A6, AB7920,F,CTRL,42
24,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,381.0,50.0,A6, AB7920,F,CTRL,42
25,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,357.0,52.0,A6, AB7920,F,CTRL,42
26,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,382.0,54.0,A6, AB7920,F,CTRL,42
27,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,359.0,56.0,A6, AB7920,F,CTRL,42
28,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,366.0,58.0,A6, AB7920,F,CTRL,42
29,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,345.0,60.0,A6, AB7920,F,CTRL,42
30,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,342.0,62.0,A6, AB7920,F,CTRL,42
31,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,354.0,64.0,A6, AB7920,F,CTRL,42
32,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,332.0,66.0,A6, AB7920,F,CTRL,42
33,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,345.0,68.0,A6, AB7920,F,CTRL,42
34,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,307.0,70.0,A6, AB7920,F,CTRL,42
35,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,272.0,72.0,A6, AB7920,F,CTRL,42
36,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,285.0,74.0,A6, AB7920,F,CTRL,42
37,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,294.0,76.0,A6, AB7920,F,CTRL,42
38,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,274.0,78.0,A6, AB7920,F,CTRL,42
39,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,267.0,80.0,A6, AB7920,F,CTRL,42
40,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,199.0,82.0,A6, AB7920,F,CTRL,42
41,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,105.0,84.0,A6, AB7920,F,CTRL,42
42,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,180.0,86.0,A6, AB7920,F,CTRL,42
43,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,187.0,88.0,A6, AB7920,F,CTRL,42
44,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,184.0,90.0,A6, AB7920,F,CTRL,42
45,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,105.0,92.0,A6, AB7920,F,CTRL,42
46,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,86.0,94.0,A6, AB7920,F,CTRL,42
47,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,73.0,96.0,A6, AB7920,F,CTRL,42
48,A6_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,55.0,98.0,A6, AB7920,F,CTRL,42
0,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,361.0,2.0,A6, AB7920,F,CTRL,42
1,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,373.0,4.0,A6, AB7920,F,CTRL,42
2,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,329.0,6.0,A6, AB7920,F,CTRL,42
3,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,294.0,8.0,A6, AB7920,F,CTRL,42
4,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,219.0,10.0,A6, AB7920,F,CTRL,42
5,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,123.0,12.0,A6, AB7920,F,CTRL,42
6,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,135.0,14.0,A6, AB7920,F,CTRL,42
7,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,256.0,16.0,A6, AB7920,F,CTRL,42
8,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,367.0,18.0,A6, AB7920,F,CTRL,42
9,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,403.0,20.0,A6, AB7920,F,CTRL,42
10,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,391.0,22.0,A6, AB7920,F,CTRL,42
11,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,407.0,24.0,A6, AB7920,F,CTRL,42
12,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,399.0,26.0,A6, AB7920,F,CTRL,42
13,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,329.0,28.0,A6, AB7920,F,CTRL,42
14,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,341.0,30.0,A6, AB7920,F,CTRL,42
15,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,348.0,32.0,A6, AB7920,F,CTRL,42
16,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,328.0,34.0,A6, AB7920,F,CTRL,42
17,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,315.0,36.0,A6, AB7920,F,CTRL,42
18,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,284.0,38.0,A6, AB7920,F,CTRL,42
19,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,250.0,40.0,A6, AB7920,F,CTRL,42
20,A6_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,302.0,42.0,A6, AB7920,F,CTRL,42
